global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
11459,,,0.4287890493869781,2.601086378097534,0.4007399976253509,2.763827085494995,50000.0,0.3108000159263611,3.3482494354248047,10000.0,5085.5621728897095,5405.484546899796,5085.5621728897095,318.9169981479645,0.361297607421875,0.0
11500,1.2756695,3.73385,,,,,,,,,,,,,,
12000,1.2399592,3.5675976,,,,,,,,,,,,,,
12418,,,0.4614062309265136,2.432878971099853,0.4199599921703338,2.623626232147217,50000.0,0.3296000063419342,3.195421934127808,10000.0,5505.618812322617,5850.48757815361,5505.618812322617,343.7804172039032,0.3915243148803711,0.0
12500,1.28415,3.6926267,,,,,,,,,,,,,,
13000,1.3763697,3.3372583,,,,,,,,,,,,,,
13374,,,0.4901757836341858,2.264934778213501,0.441679984331131,2.504922389984131,50000.0,0.3470000028610229,3.0967447757720947,10000.0,5926.041017532349,6296.267615795136,5926.041017532349,369.0531580448151,0.4241065979003906,0.0
13500,1.2078764,3.2413552,,,,,,,,,,,,,,
14000,1.1396229,4.131056,,,,,,,,,,,,,,
14329,,,0.4932616949081421,2.230009794235229,0.4592999815940857,2.401749610900879,50000.0,0.3603000044822693,3.018438577651977,10000.0,6346.238476514816,6745.745825767517,6346.238476514816,398.2497239112854,0.4554910659790039,0.0
14500,1.2333404,3.0961025,,,,,,,,,,,,,,
15000,1.2466056,3.0239375,,,,,,,,,,,,,,
15288,,,0.5074804425239563,2.169114112854004,0.4730399847030639,2.356340885162353,50000.0,0.3693000078201294,2.9735970497131348,10000.0,6766.591676712036,7199.091827392578,6766.591676712036,431.1626908779144,0.4823067188262939,0.0
15500,1.2654288,3.0866606,,,,,,,,,,,,,,
16000,1.034359,4.858192,,,,,,,,,,,,,,
16246,,,0.5291991829872131,2.0571389198303223,0.4845399856567383,2.272536516189575,50000.0,0.3813000321388244,2.9030184745788574,10000.0,7186.874831676483,7652.392613887787,7186.874831676483,464.09634351730347,0.5127396583557129,0.0
16500,0.9774396,4.8133373,,,,,,,,,,,,,,
17000,1.1172522,4.4508834,,,,,,,,,,,,,,
17196,,,0.5538085699081421,1.954450964927673,0.497219979763031,2.227579355239868,50000.0,0.3929000198841095,2.8477354049682617,10000.0,7606.806395292282,8105.186660289764,7606.806395292282,496.8746225833893,0.544755220413208,0.0
17500,1.249246,3.1145966,,,,,,,,,,,,,,
18000,0.9882235,4.6929617,,,,,,,,,,,,,,
18142,,,0.5469335913658142,1.9713891744613647,0.5078799724578857,2.1587042808532715,50000.0,0.3973000049591064,2.7942819595336914,10000.0,8026.940294504166,8561.426780700684,8026.940294504166,532.8970324993134,0.5767190456390381,0.0
18500,1.2971065,3.1714203,,,,,,,,,,,,,,
19000,1.2931182,2.9441776,,,,,,,,,,,,,,
19096,,,0.5603125095367432,1.892316818237305,0.5165599584579468,2.105030536651612,50000.0,0.406900018453598,2.755641222000122,10000.0,8447.345478773117,9020.483969926834,8447.345478773117,571.469304561615,0.6045756340026855,0.0
19500,1.4484863,2.8797688,,,,,,,,,,,,,,
20000,1.3451256,2.7555904,,,,,,,,,,,,,,
20053,,,0.5743359327316284,1.8197087049484253,0.5245999693870544,2.067073345184326,50000.0,0.4159000217914581,2.6983675956726074,10000.0,8867.457782268524,9479.948509216309,8867.457782268524,610.7395515441895,0.6343317031860352,0.0
20500,1.1868268,3.6148603,,,,,,,,,,,,,,
21000,1.3473941,3.042986,,,,,,,,,,,,,,
21004,,,0.5786718726158142,1.80045747756958,0.5393199920654297,1.980970859527588,50000.0,0.429500013589859,2.6035759449005127,10000.0,9287.64520597458,9937.98888850212,9287.64520597458,648.5127742290497,0.6619973182678223,0.0
21500,1.3061528,2.95646,,,,,,,,,,,,,,
21948,,,0.5824413895606995,1.7962543964385986,0.5390200018882751,2.003816843032837,50000.0,0.4298000335693359,2.6617414951324463,10000.0,9707.678730726242,10394.033889055252,9707.678730726242,684.4397387504578,0.695131778717041,0.0
22000,1.1069763,4.196592,,,,,,,,,,,,,,
22500,1.2135766,5.0803785,,,,,,,,,,,,,,
22893,,,0.5976952910423279,1.7223659753799438,0.5474599599838257,1.9510140419006348,50000.0,0.4353000223636627,2.588578224182129,10000.0,10127.819084882736,10849.058310508728,10127.819084882736,719.2346954345703,0.7334194183349609,0.0
23000,1.4203544,2.7390332,,,,,,,,,,,,,,
23500,1.2760335,2.62552,,,,,,,,,,,,,,
23845,,,0.6253319978713989,1.5792518854141235,0.559179961681366,1.8945820331573489,50000.0,0.4418000280857086,2.5550386905670166,10000.0,10547.828410625458,11302.18057179451,10547.828410625458,752.2656173706055,0.7631549835205078,0.0
24000,1.5457275,2.8576727,,,,,,,,,,,,,,
24500,1.3868432,2.7630641,,,,,,,,,,,,,,
24793,,,0.6098437309265137,1.6432502269744873,0.5692200064659119,1.8410288095474243,50000.0,0.4513000249862671,2.485306739807129,10000.0,10968.10272693634,11755.16133093834,10968.10272693634,784.8789601325989,0.804556131362915,0.0
25000,1.0828518,5.411212,,,,,,,,,,,,,,
25500,1.0995566,4.082535,,,,,,,,,,,,,,
25742,,,0.6162499785423279,1.6152305603027344,0.5685799717903137,1.8381229639053345,50000.0,0.4571000337600708,2.490128517150879,10000.0,11388.05167388916,12207.999715566635,11388.05167388916,817.6876864433289,0.8331425189971924,0.0
26000,1.2611452,2.755287,,,,,,,,,,,,,,
26500,1.3613689,2.8078675,,,,,,,,,,,,,,
26694,,,0.6269335746765137,1.5706802606582642,0.5753399729728699,1.8144735097885127,50000.0,0.4560000300407409,2.4600064754486084,10000.0,11808.117844104769,12663.159456729887,11808.117844104769,852.7006220817566,0.8609375953674316,0.0
27000,1.3320891,2.6196284,,,,,,,,,,,,,,
27500,1.0837572,4.4550695,,,,,,,,,,,,,,
27644,,,0.6217382550239563,1.6179511547088623,0.5809400081634521,1.81262755393982,50000.0,0.4626000225543976,2.4590179920196533,10000.0,12228.40169930458,13118.873286247252,12228.40169930458,888.0523357391357,0.8876233100891113,0.0
28000,1.1189134,5.2721176,,,,,,,,,,,,,,
28500,1.2606003,2.9276855,,,,,,,,,,,,,,
28593,,,0.6262304782867432,1.588721752166748,0.5800399780273438,1.790333271026611,50000.0,0.4634000360965729,2.4371824264526367,10000.0,12648.437604665756,13572.005926132202,12648.437604665756,921.0666959285736,0.9176719188690186,0.0
29000,1.1749967,3.36672,,,,,,,,,,,,,,
29500,1.3396933,2.5332532,,,,,,,,,,,,,,
29541,,,0.6416601538658142,1.495627522468567,0.5916599631309509,1.7349510192871094,50000.0,0.4750000238418579,2.368985891342163,10000.0,13068.677939653397,14026.611220121384,13068.677939653397,955.3478348255156,0.9493212699890136,0.0
30000,1.2061226,5.1202364,,,,,,,,,,,,,,
30487,,,0.6626757383346558,1.4161900281906128,0.5930399894714355,1.7210310697555542,50000.0,0.4743000268936157,2.373077869415283,10000.0,13488.736578464508,14481.785346269608,13488.736578464508,990.3840420246124,0.9769237041473388,0.0
30500,1.2609451,3.9316509,,,,,,,,,,,,,,
31000,1.325125,2.5430815,,,,,,,,,,,,,,
31435,,,0.6389257907867432,1.495690941810608,0.5963000059127808,1.6960092782974243,50000.0,0.4808000326156616,2.3537442684173584,10000.0,13908.802273988724,14937.706971168518,13908.802273988724,1026.1597921848297,1.0043036937713623,0.0
31500,1.2758538,2.5921776,,,,,,,,,,,,,,
32000,1.3422823,2.530153,,,,,,,,,,,,,,
32384,,,0.6537694931030273,1.425926685333252,0.6037999987602234,1.657766342163086,50000.0,0.4841000139713287,2.30265212059021,10000.0,14329.074410438538,15390.96617627144,14329.074410438538,1059.067539691925,1.031749248504639,0.0
32500,1.1218544,5.0286326,,,,,,,,,,,,,,
33000,1.336914,2.4405854,,,,,,,,,,,,,,
33332,,,0.6590429544448853,1.4059785604476929,0.6047199964523315,1.661354899406433,50000.0,0.4824000298976898,2.321087121963501,10000.0,14749.003374099731,15843.872071027756,14749.003374099731,1091.961189031601,1.0624501705169678,0.0
33500,1.234314,5.181795,,,,,,,,,,,,,,
34000,1.1579826,5.1944685,,,,,,,,,,,,,,
34279,,,0.660937488079071,1.4096660614013672,0.6099599599838257,1.627068042755127,50000.0,0.4941000342369079,2.2648959159851074,10000.0,15169.159571886064,16297.917911052704,15169.159571886064,1125.7661588191986,1.0957262516021729,0.0
34500,1.3216747,2.335186,,,,,,,,,,,,,,
35000,1.3042996,2.5432553,,,,,,,,,,,,,,
35226,,,0.6612108945846558,1.4239627122879028,0.6139400005340576,1.642770767211914,50000.0,0.4932000339031219,2.291342258453369,10000.0,15589.314702033997,16754.06310224533,15589.314702033997,1161.6736254692078,1.1264140605926514,0.0
35500,1.2598749,3.3039048,,,,,,,,,,,,,,
36000,1.3320037,2.2458012,,,,,,,,,,,,,,
36175,,,0.6728515625,1.3312591314315796,0.6194999814033508,1.580639362335205,50000.0,0.496500015258789,2.235912561416626,10000.0,16009.440279960632,17206.59175515175,16009.440279960632,1193.9971752166748,1.1534278392791748,0.0
36500,1.225377,4.2436333,,,,,,,,,,,,,,
37000,1.2550108,3.0718956,,,,,,,,,,,,,,
37120,,,0.6825780868530273,1.2980029582977295,0.6173999905586243,1.5963057279586792,50000.0,0.4941000342369079,2.2541465759277344,10000.0,16429.387169122696,17658.824934005737,16429.387169122696,1226.2000088691711,1.1858303546905518,0.0
37500,1.4418169,2.261591,,,,,,,,,,,,,,
38000,1.297448,2.4117332,,,,,,,,,,,,,,
38065,,,0.6715039014816284,1.361115574836731,0.6234599947929382,1.5808427333831787,50000.0,0.4950000345706939,2.240028381347656,10000.0,16849.301491498947,18114.22378492356,16849.301491498947,1261.5938396453855,1.2241370677947998,0.0
38500,1.3100667,2.4818292,,,,,,,,,,,,,,
39000,1.2510282,3.4464028,,,,,,,,,,,,,,
39013,,,0.6758398413658142,1.339189887046814,0.6258999705314636,1.5784555673599243,50000.0,0.5058000087738037,2.232527017593384,10000.0,17269.56613779068,18569.710734844208,17269.56613779068,1296.7297668457031,1.2588355541229248,0.0
39500,1.2783202,3.4570265,,,,,,,,,,,,,,
39961,,,0.6796289086341858,1.3091715574264526,0.6236000061035156,1.566309690475464,50000.0,0.5023000240325928,2.229196548461914,10000.0,17689.657068014145,19024.8978869915,17689.657068014145,1331.746558427811,1.286801815032959,0.0
40000,1.3691832,2.3640544,,,,,,,,,,,,,,
40500,1.2611,4.297981,,,,,,,,,,,,,,
40900,,,0.6773437261581421,1.3334202766418457,0.6313799619674683,1.557999610900879,50000.0,0.5042999982833862,2.2077109813690186,10000.0,18109.70836424828,19481.242381095886,18109.70836424828,1367.6392889022827,1.6361103057861328,0.0
41000,1.4048554,2.289937,,,,,,,,,,,,,,
41500,1.5340207,2.4167895,,,,,,,,,,,,,,
41844,,,0.6817968487739563,1.2940773963928225,0.6334599852561951,1.516237497329712,50000.0,0.5106000304222107,2.169159412384033,10000.0,18529.90984416008,19934.339613437653,18529.90984416008,1400.451861858368,1.6668717861175537,0.0
42000,1.2178276,4.74337,,,,,,,,,,,,,,
42500,1.2218809,3.0696175,,,,,,,,,,,,,,
42788,,,0.6926367282867432,1.2557886838912964,0.6359399557113647,1.5043929815292358,50000.0,0.511900007724762,2.1608686447143555,10000.0,18950.14275956154,20389.487313508987,18950.14275956154,1435.2780511379242,1.7039804458618164,0.0
43000,1.4457482,2.358575,,,,,,,,,,,,,,
43500,1.2468845,3.8020058,,,,,,,,,,,,,,
43734,,,0.7052538990974426,1.2022165060043335,0.6338799595832825,1.5196545124053955,50000.0,0.5142000317573547,2.166313409805298,10000.0,19370.10123801232,20844.03530550003,19370.10123801232,1469.7869713306427,1.7324120998382568,0.0
44000,1.3540542,3.2228014,,,,,,,,,,,,,,
44500,1.3855265,2.8233716,,,,,,,,,,,,,,
44680,,,0.6914843320846558,1.2457656860351562,0.6407999992370605,1.4878202676773071,50000.0,0.5178000330924988,2.110890865325928,10000.0,19790.28397512436,21297.346603393555,19790.28397512436,1502.832401752472,1.763868808746338,0.0
45000,1.3891606,2.7249444,,,,,,,,,,,,,,
45500,1.3577259,3.0097842,,,,,,,,,,,,,,
45625,,,0.6982421875,1.2468092441558838,0.6459800004959106,1.486478567123413,50000.0,0.5195000171661377,2.132629156112671,10000.0,20210.225008249283,21750.043441295624,20210.225008249283,1535.5017747879028,1.7983663082122805,0.0
46000,1.4037565,2.34009,,,,,,,,,,,,,,
46500,1.3244243,2.864885,,,,,,,,,,,,,,
46572,,,0.7062695026397705,1.19102144241333,0.6459999680519104,1.4620285034179688,50000.0,0.5289000272750854,2.0980584621429443,10000.0,20630.27354669571,22202.634214401245,20630.27354669571,1567.9566090106964,1.8339488506317136,0.0
47000,1.2920116,4.498195,,,,,,,,,,,,,,
47500,1.287843,4.3905864,,,,,,,,,,,,,,
47518,,,0.69789057970047,1.2307801246643066,0.6480599641799927,1.466400146484375,50000.0,0.5198000073432922,2.1328284740448,10000.0,21050.563070058823,22656.3281750679,21050.563070058823,1601.274118185043,1.8691518306732176,0.0
48000,1.3279847,2.201527,,,,,,,,,,,,,,
48463,,,0.702441394329071,1.1959295272827148,0.6495800018310547,1.4339760541915894,50000.0,0.5285000205039978,2.080435037612915,10000.0,21470.51967597008,23108.328401088715,21470.51967597008,1633.2338995933533,1.90122389793396,0.0
48500,1.3660668,3.9563916,,,,,,,,,,,,,,
49000,1.2733009,3.7208214,,,,,,,,,,,,,,
49408,,,0.7056054472923279,1.1989738941192627,0.6522600054740906,1.4502296447753906,50000.0,0.5303000211715698,2.094193696975708,10000.0,21890.56763291359,23563.396186590195,21890.56763291359,1668.168640375137,1.935361623764038,0.0
49500,1.4301804,2.2543888,,,,,,,,,,,,,,
50000,1.3567766,2.174875,,,,,,,,,,,,,,
50354,,,0.722460925579071,1.118489146232605,0.6571399569511414,1.4201762676239014,50000.0,0.5312000513076782,2.0712265968322754,10000.0,22310.58602523804,24014.513936042786,22310.58602523804,1699.1842534542084,1.9668974876403809,0.0
50500,1.3484365,4.8859057,,,,,,,,,,,,,,
51000,1.5364244,2.2095113,,,,,,,,,,,,,,
51298,,,0.7073632478713989,1.1812729835510254,0.659280002117157,1.4107974767684937,50000.0,0.5348000526428223,2.047526359558105,10000.0,22730.86786866188,24467.10733628273,22730.86786866188,1731.4081916809082,2.0030345916748047,0.0
51500,1.4875226,2.1351004,,,,,,,,,,,,,,
52000,1.3568624,2.7871828,,,,,,,,,,,,,,
52242,,,0.712890625,1.1680288314819336,0.6553599834442139,1.410423994064331,50000.0,0.5373000502586365,2.0474627017974854,10000.0,23151.14921760559,24919.23223924637,23151.14921760559,1763.161215543747,2.041849374771118,0.0
52500,1.334483,3.06587,,,,,,,,,,,,,,
53000,1.5350184,2.380197,,,,,,,,,,,,,,
53189,,,0.7213671803474426,1.1424052715301514,0.6587399840354919,1.4117166996002195,50000.0,0.5398000478744507,2.046475648880005,10000.0,23571.366389513016,25373.55533504486,23571.366389513016,1797.1810853481293,2.0759410858154297,0.0
53500,1.4189473,2.370284,,,,,,,,,,,,,,
54000,1.2813413,3.249386,,,,,,,,,,,,,,
54138,,,0.7173827886581421,1.1344820261001587,0.6624199748039246,1.3856710195541382,50000.0,0.5407000184059143,2.0176327228546143,10000.0,23991.405400276184,25827.10133099556,23991.405400276184,1830.5997319221497,2.112729072570801,0.0
54500,1.4637237,2.4053254,,,,,,,,,,,,,,
55000,1.3374575,3.0920596,,,,,,,,,,,,,,
55084,,,0.7164648175239563,1.1465487480163574,0.6601200103759766,1.3903496265411377,50000.0,0.5400000214576721,2.028998851776123,10000.0,24411.513561964035,26280.66367840767,24411.513561964035,1863.9700202941888,2.145425796508789,0.0
55500,1.4970212,2.119913,,,,,,,,,,,,,,
56000,1.2662265,4.3426332,,,,,,,,,,,,,,
56027,,,0.7238476276397705,1.1132664680480957,0.6629799604415894,1.37566339969635,50000.0,0.5439000129699707,2.011918544769287,10000.0,24831.5508518219,26733.64523267746,24831.5508518219,1896.8296167850488,2.178828954696656,0.0
56500,1.4311464,2.0983412,,,,,,,,,,,,,,
56974,,,0.7383788824081421,1.0461022853851318,0.6661799550056458,1.3634791374206543,50000.0,0.5414000153541565,2.00183653831482,10000.0,25251.90264964104,27186.46790075302,25251.90264964104,1929.2142486572263,2.213578462600708,0.0
57000,1.3859819,2.7376099,,,,,,,,,,,,,,
57500,1.4780269,4.615657,,,,,,,,,,,,,,
57919,,,0.7252734303474426,1.1150798797607422,0.669160008430481,1.36155903339386,50000.0,0.5476000308990479,2.0163185596466064,10000.0,25672.05046892166,27638.44898152352,25672.05046892166,1960.95663022995,2.252743721008301,0.0
58000,1.4657425,1.9531819,,,,,,,,,,,,,,
58500,1.4539154,3.07751,,,,,,,,,,,,,,
58866,,,0.7296679615974426,1.078726291656494,0.6721599698066711,1.3411825895309448,50000.0,0.5482000112533569,1.9719829559326167,10000.0,26092.03607678413,28092.210947752,26092.03607678413,1994.643980026245,2.2900073528289795,0.0
59000,1.55951,2.34339,,,,,,,,,,,,,,
59500,1.5563036,2.013299,,,,,,,,,,,,,,
59811,,,0.7402734160423279,1.0445926189422607,0.6759999990463257,1.3289766311645508,50000.0,0.5515000224113464,1.9670867919921875,10000.0,26511.96447300911,28546.29495382309,26511.96447300911,2028.717103004456,2.320595026016236,0.0
60000,1.4117887,3.6755269,,,,,,,,,,,,,,
60500,1.3888745,3.9004807,,,,,,,,,,,,,,
60759,,,0.7403320074081421,1.049425482749939,0.6758999824523926,1.322865605354309,50000.0,0.5538000464439392,1.953465700149536,10000.0,26932.308787107468,29000.749348402023,26932.308787107468,2062.7454237937927,2.3511340618133545,0.0
61000,1.494034,4.758411,,,,,,,,,,,,,,
61500,1.311538,3.2463675,,,,,,,,,,,,,,
