global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
66833,,,0.6800063848495483,1.5886160135269165,0.6231799721717834,1.831006646156311,50000.0,0.5015000104904175,2.474353313446045,10000.0,22490.73743534088,23441.95782518387,22490.73743534088,947.2563452720642,1.5833804607391355,0.0
67000,0.30248892,3.3839784,,,,,,,,,,,,,,
67500,0.30434108,3.3773959,,,,,,,,,,,,,,
68000,0.29174858,3.318031,,,,,,,,,,,,,,
68352,,,0.6900709271430969,1.4819682836532593,0.6340999603271484,1.7323555946350098,50000.0,0.503600001335144,2.4148378372192383,10000.0,23000.860374689106,23969.89304113388,23000.860374689106,964.9811155796052,1.6150639057159424,0.0
68500,0.30453998,3.3530047,,,,,,,,,,,,,,
69000,0.30220214,3.39197,,,,,,,,,,,,,,
69500,0.2911539,3.3162136,,,,,,,,,,,,,,
69872,,,0.735750138759613,1.310245394706726,0.6309799551963806,1.761465072631836,50000.0,0.4972000122070312,2.425360679626465,10000.0,23510.993293762207,24497.920041322708,23510.993293762207,982.7848091125488,1.651102066040039,0.0
70000,0.31659335,3.3902507,,,,,,,,,,,,,,
70500,0.29458714,3.2433724,,,,,,,,,,,,,,
71000,0.2999848,3.3252516,,,,,,,,,,,,,,
71392,,,0.6983617544174194,1.4776744842529297,0.6286599636077881,1.800763726234436,50000.0,0.4940000176429748,2.4847891330718994,10000.0,24020.97679042816,25025.388818740845,24020.97679042816,1000.1813578605652,1.6846182346343994,0.0
71500,0.29047754,3.350309,,,,,,,,,,,,,,
72000,0.30883616,3.3426545,,,,,,,,,,,,,,
72500,0.29463607,3.272185,,,,,,,,,,,,,,
72913,,,0.6980229616165161,1.427905797958374,0.637499988079071,1.7069525718688965,50000.0,0.5054000020027161,2.4028196334838867,10000.0,24531.09007692337,25553.12029910088,24531.09007692337,1017.7072203159332,1.722087860107422,0.0
73000,0.30564588,3.3044803,,,,,,,,,,,,,,
73500,0.31336215,3.2870917,,,,,,,,,,,,,,
74000,0.3174952,3.3441997,,,,,,,,,,,,,,
74433,,,0.6910873651504517,1.5273631811141968,0.6297399997711182,1.8042446374893188,50000.0,0.5105000138282776,2.4476895332336426,10000.0,25041.03431081772,26080.79218506813,25041.03431081772,1035.3413667678833,1.7609531879425049,0.0
74500,0.30378616,3.3081105,,,,,,,,,,,,,,
75000,0.30740568,3.2996256,,,,,,,,,,,,,,
75500,0.30571097,3.3379183,,,,,,,,,,,,,,
75952,,,0.6999362111091614,1.4965587854385376,0.6417199969291687,1.754271149635315,50000.0,0.5117000341415405,2.413970708847046,10000.0,25551.18010687828,26609.32388329506,25551.18010687828,1053.638699054718,1.796116828918457,0.0
76000,0.30956873,3.2926123,,,,,,,,,,,,,,
76500,0.31872395,3.324986,,,,,,,,,,,,,,
77000,0.3084867,3.2278068,,,,,,,,,,,,,,
77472,,,0.6788105964660645,1.539688229560852,0.6212799549102783,1.79335618019104,50000.0,0.4953000247478485,2.4778523445129395,10000.0,26061.325164079662,27136.916464805603,26061.325164079662,1070.9950873851776,1.8330702781677248,0.0
77500,0.2993867,3.271099,,,,,,,,,,,,,,
78000,0.31751934,3.2665565,,,,,,,,,,,,,,
78500,0.30409458,3.1570904,,,,,,,,,,,,,,
78991,,,0.7440808415412903,1.304325819015503,0.6543999910354614,1.688109040260315,50000.0,0.5197000503540039,2.376405954360962,10000.0,26571.27771782875,27664.416957378387,26571.27771782875,1088.4496076107023,1.8720881938934328,0.0
