global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
42600,,,0.9924954771995544,0.024203160777688,0.5456466575510697,0.9869043231010436,0.0451915897428989,0.2751137049043032,43793.0,0.9860247373580932,0.0483830831944942,0.2583826427793984,43793.0,12742.68578529358,19264.04238629341,12742.68578529358,6518.5565485954285,1.7616491317749023,0.0
43000,0.022450244,0.025720868,,,,,,,,,,,,,,,,,
43404,,,0.9924352169036864,0.0243333112448453,0.5414993508027892,0.9869801998138428,0.0453787744045257,0.2751209907094926,43793.0,0.9860870838165284,0.0485424883663654,0.2594711247718872,43793.0,12982.76100373268,19619.90135717392,12982.76100373268,6634.289053916931,1.7924144268035889,0.0
43500,0.02752315,0.029548815,,,,,,,,,,,,,,,,,
44000,0.024602922,0.026981441,,,,,,,,,,,,,,,,,
44210,,,0.9925671219825744,0.0241432953625917,0.5367888907544053,0.9869238138198853,0.0454052910208702,0.275296574584127,43793.0,0.9860508441925048,0.0485216490924358,0.2611568913376222,43793.0,13222.95099234581,19971.17347025872,13222.95099234581,6745.318096399307,1.825453281402588,0.0
44500,0.025256047,0.026267033,,,,,,,,,,,,,,,,,
45000,0.024240589,0.026580045,,,,,,,,,,,,,,,,,
45020,,,0.9926998615264891,0.0237418543547391,0.5486052379780496,0.9868945479393004,0.0456236489117145,0.2757457969445733,43793.0,0.9860655665397644,0.0487454235553741,0.2620582261498086,43793.0,13463.144181013107,20322.98603606224,13463.144181013107,6856.88672709465,1.8560996055603027,0.0
45500,0.030056398,0.02927802,,,,,,,,,,,,,,,,,
45819,,,0.9926347732543944,0.0238918941468,0.5480086924167176,0.986940860748291,0.0454648397862911,0.2755774865457568,43793.0,0.9859952330589294,0.0486571006476879,0.2649718800382767,43793.0,13703.2581346035,20676.767524003983,13703.2581346035,6970.503480911255,1.8871448040008545,0.0
46000,0.025648672,0.026007464,,,,,,,,,,,,,,,,,
46500,0.026189966,0.027484763,,,,,,,,,,,,,,,,,
46617,,,0.9927825927734376,0.0234208982437849,0.5705329375541817,0.986935555934906,0.0454596243798732,0.2758348421894809,43793.0,0.9860453605651855,0.0485741421580314,0.2623918398267664,43793.0,13943.337622642515,21030.55988264084,13943.337622642515,7084.166176080704,1.9173269271850584,0.0
47000,0.02480383,0.027673336,,,,,,,,,,,,,,,,,
47420,,,0.9927552938461304,0.0232719890773296,0.5661322514400959,0.98698753118515,0.0454889498651027,0.2752511137623446,43793.0,0.9860736131668092,0.0486963577568531,0.2622494513856673,43793.0,14183.424819469452,21384.475169181824,14183.424819469452,7197.943068981171,1.948206901550293,0.0
47500,0.02405328,0.02492711,,,,,,,,,,,,,,,,,
48000,0.024774203,0.02675805,,,,,,,,,,,,,,,,,
48219,,,0.9928408861160278,0.0232137367129325,0.5647317553810931,0.986934781074524,0.0454341620206832,0.274276312298992,43793.0,0.9860108494758606,0.0485892929136753,0.2626610826882154,43793.0,14423.4420773983,21736.33067893982,14423.4420773983,7309.731217622757,1.9786181449890137,0.0
48500,0.027759226,0.027875671,,,,,,,,,,,,,,,,,
49000,0.024412246,0.025243375,,,,,,,,,,,,,,,,,
49026,,,0.9929050207138062,0.0231035035103559,0.5581793169504019,0.9869603514671326,0.0454621091485023,0.2736160201564085,43793.0,0.9860205054283142,0.0486507229506969,0.2626538775864568,43793.0,14663.565058469772,22094.038153886795,14663.565058469772,7427.262252569199,2.0119221210479736,0.0
49500,0.024996202,0.026253354,,,,,,,,,,,,,,,,,
49835,,,0.9928552508354188,0.0232251267880201,0.5696668020599087,0.9868860244750975,0.0455418303608894,0.2750637256028806,43793.0,0.9859855771064758,0.048730868846178,0.2612749686610757,43793.0,14903.75612449646,22449.63809847832,14903.75612449646,7542.620284080505,2.04251766204834,0.0
50000,0.024845295,0.026219279,,,,,,,,,,,,,,,,,
50500,0.026243696,0.02525899,,,,,,,,,,,,,,,,,
50642,,,0.9930359721183776,0.0226742830127477,0.5714555103717077,0.9869185090065002,0.0456307455897331,0.2737856414783453,43793.0,0.9859994649887084,0.0488135553896427,0.2624151472050332,43793.0,15143.740395784378,22806.964408636093,15143.740395784378,7659.909089565277,2.0754642486572266,0.0
51000,0.025320923,0.027335705,,,,,,,,,,,,,,,,,
51452,,,0.992973566055298,0.0227236580103635,0.58130251513542,0.9869635701179504,0.0456575639545917,0.2749304379779259,43793.0,0.9860108494758606,0.0488740317523479,0.2631808375592375,43793.0,15383.973316907885,23163.83529639244,15383.973316907885,7776.496366739273,2.1059720516204834,0.0
51500,0.025427276,0.025730986,,,,,,,,,,,,,,,,,
52000,0.031190597,0.027099406,,,,,,,,,,,,,,,,,
52261,,,0.9929158091545104,0.0229747910052537,0.5673924226760431,0.9869436621665956,0.0455937720835208,0.2764157173795536,43793.0,0.9860618114471436,0.0487744361162185,0.2627501931168639,43793.0,15624.197340488434,23522.97312450409,15624.197340488434,7895.357687950134,2.138467073440552,0.0
52500,0.025233256,0.025626557,,,,,,,,,,,,,,,,,
53000,0.025486536,0.025673196,,,,,,,,,,,,,,,,,
53065,,,0.9930059909820556,0.0226573888212442,0.57494310110014,0.9869607090950012,0.045601088553667,0.2773550999542729,43793.0,0.9860609769821168,0.0488181225955486,0.2626048558927526,43793.0,15864.375243663788,23878.19301056862,15864.375243663788,8010.349139690399,2.169062852859497,0.0
53500,0.0296741,0.026106404,,,,,,,,,,,,,,,,,
53870,,,0.9930762648582458,0.0225227251648902,0.5758406791448971,0.986934781074524,0.0456522740423679,0.2764520626342218,43793.0,0.9860327243804932,0.048830322921276,0.2627652193591827,43793.0,16104.383655309675,24228.23948097229,16104.383655309675,8120.333985805511,2.202131509780884,0.0
54000,0.026972713,0.028814532,,,,,,,,,,,,,,,,,
54500,0.026977414,0.024097182,,,,,,,,,,,,,,,,,
54676,,,0.993075430393219,0.0225909985601902,0.5844517935968967,0.9869327545166016,0.0456479303538799,0.2757515957837684,43793.0,0.9859960675239564,0.0488014444708824,0.2625770439332958,43793.0,16344.355197906494,24576.19637823105,16344.355197906494,8228.26512002945,2.2357490062713623,0.0
55000,0.026909951,0.026865587,,,,,,,,,,,,,,,,,
55486,,,0.993108332157135,0.0224145799875259,0.5816741442478771,0.9868969917297364,0.0456341058015823,0.2758789111383522,43793.0,0.9860057830810548,0.0487958826124668,0.2637021698176648,43793.0,16584.57560634613,24928.508540153503,16584.57560634613,8340.305190563202,2.2675697803497314,0.0
55500,0.031066565,0.028603751,,,,,,,,,,,,,,,,,
56000,0.024422104,0.027672766,,,,,,,,,,,,,,,,,
56291,,,0.9930509924888612,0.0225339196622371,0.5714913955811379,0.9869099855422974,0.0456415489315986,0.2766152369747705,43793.0,0.9860078692436218,0.0488067343831062,0.2631754462186265,43793.0,16824.76493024826,25277.800141096115,16824.76493024826,8449.35622048378,2.298278570175171,0.0
56500,0.023659782,0.02254563,,,,,,,,,,,,,,,,,
57000,0.025994116,0.025180517,,,,,,,,,,,,,,,,,
57095,,,0.992990791797638,0.0227550342679023,0.5681405195249059,0.9869303107261658,0.0456765927374362,0.2764999992484705,43793.0,0.9860382080078124,0.0488756150007247,0.2634004960830804,43793.0,17064.856679677963,25631.42269778252,17064.856679677963,8562.834966897964,2.330130815505981,0.0
57500,0.028914299,0.028838204,,,,,,,,,,,,,,,,,
57901,,,0.9930864572525024,0.0224418751895427,0.578057153746631,0.9869193434715272,0.0456896014511585,0.2766180275006385,43793.0,0.9860268235206604,0.0488807596266269,0.2636164800832383,43793.0,17305.0386633873,25983.376288175583,17305.0386633873,8674.55403137207,2.3628604412078857,0.0
58000,0.02533805,0.024709757,,,,,,,,,,,,,,,,,
58500,0.025872119,0.025115876,,,,,,,,,,,,,,,,,
58708,,,0.9931564331054688,0.0223168451339006,0.5896502921986553,0.986928641796112,0.0456988848745822,0.2768841467123343,43793.0,0.986042022705078,0.0488881170749664,0.2638762265067022,43793.0,17545.15802550316,26334.484881162643,17545.15802550316,8785.491904258728,2.394485712051392,0.0
59000,0.026733102,0.02781307,,,,,,,,,,,,,,,,,
59500,0.025048736,0.024854075,,,,,,,,,,,,,,,,,
59511,,,0.993064820766449,0.022571824491024,0.5773330381705069,0.98691326379776,0.0456807911396026,0.2767009951365882,43793.0,0.9860302209854126,0.0488694347441196,0.2637429829262345,43793.0,17785.158355474472,26684.43019175529,17785.158355474472,8895.385179758072,2.426644086837769,0.0
60000,0.025448805,0.024189243,,,,,,,,,,,,,,,,,
60321,,,0.9930671453475952,0.0224455147981643,0.5834701249122045,0.98691326379776,0.0456802360713481,0.2766263148723688,43793.0,0.9860323071479796,0.0488687679171562,0.2637141685272774,43793.0,18025.22871351242,27035.16091799736,18025.22871351242,9005.994149446487,2.4581356048583984,0.0
60500,0.025820045,0.023401,,,,,,,,,,,,,,,,,
61000,0.025389504,0.028023373,,,,,,,,,,,,,,,,,
61124,,,0.99299418926239,0.0227469131350517,0.5616075727896844,0.98691326379776,0.0456802360713481,0.2767757584600609,43793.0,0.9860323071479796,0.0488687716424465,0.2637435667350785,43793.0,18265.331235408783,27386.783284902573,18265.331235408783,9117.461876153946,2.490337371826172,0.0
61500,0.026258979,0.027646368,,,,,,,,,,,,,,,,,
61823,,,,,,,,,,,,,,18477.103425979614,,,,,0.0
