global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
19621,,,0.5181361436843872,2.109130620956421,0.4895599782466888,2.2983715534210205,50000.0,0.3757000267505646,3.088669776916504,10000.0,3614.357518196106,3784.6723296642303,3614.357518196106,169.4036750793457,0.2043294906616211,0.0
20000,0.63299394,2.5940232,,,,,,,,,,,,,,
20500,0.603713,2.559081,,,,,,,,,,,,,,
21000,0.6224681,2.669911,,,,,,,,,,,,,,
21500,0.6429666,2.6328871,,,,,,,,,,,,,,
22000,0.6102887,2.301821,,,,,,,,,,,,,,
22426,,,0.5439851880073547,1.972494125366211,0.5137199759483337,2.164656162261963,50000.0,0.398900032043457,2.9415578842163086,10000.0,4124.296654462814,4314.44334936142,4124.296654462814,189.10289025306705,0.2341070175170898,0.0
22500,0.6310221,2.6649408,,,,,,,,,,,,,,
23000,0.64322716,2.5993836,,,,,,,,,,,,,,
23500,0.6524808,2.665407,,,,,,,,,,,,,,
24000,0.5858093,2.5686789,,,,,,,,,,,,,,
24500,0.5974209,2.516574,,,,,,,,,,,,,,
25000,0.6179133,2.5543334,,,,,,,,,,,,,,
25231,,,0.5458186864852905,1.956695556640625,0.5180000066757202,2.139109373092652,50000.0,0.4059000313282013,2.9370806217193604,10000.0,4634.342221260071,4842.955098152161,4634.342221260071,207.43594336509705,0.2641384601593017,0.0
25500,0.5840051,2.4531543,,,,,,,,,,,,,,
26000,0.62373555,2.4751816,,,,,,,,,,,,,,
26500,0.62728363,2.52976,,,,,,,,,,,,,,
27000,0.6055217,2.351171,,,,,,,,,,,,,,
27500,0.57705176,2.3661468,,,,,,,,,,,,,,
28000,0.61331064,2.4638288,,,,,,,,,,,,,,
28035,,,0.5399991869926453,2.0099799633026123,0.5093199610710144,2.1760058403015137,50000.0,0.3921000063419342,2.969101428985596,10000.0,5144.328633308411,5371.329715490341,5144.328633308411,225.69025087356567,0.2955856323242187,0.0
28500,0.5795869,2.6001596,,,,,,,,,,,,,,
29000,0.60729575,2.2892754,,,,,,,,,,,,,,
29500,0.6031361,2.3840096,,,,,,,,,,,,,,
30000,0.59729993,2.3250551,,,,,,,,,,,,,,
30500,0.57046676,2.3194118,,,,,,,,,,,,,,
30840,,,0.5283203125,2.044196844100952,0.5013200044631958,2.210520505905152,50000.0,0.386100023984909,2.9892220497131348,10000.0,5654.273295402527,5899.671864509583,5654.273295402527,243.9532251358032,0.3294582366943359,0.0
31000,0.5812852,2.2693706,,,,,,,,,,,,,,
31500,0.5866109,2.213675,,,,,,,,,,,,,,
32000,0.6154855,2.6122162,,,,,,,,,,,,,,
32500,0.5872492,2.3471177,,,,,,,,,,,,,,
33000,0.5888159,2.4281156,,,,,,,,,,,,,,
33500,0.5803989,2.4414916,,,,,,,,,,,,,,
33644,,,0.55078125,1.923750042915344,0.5217399597167969,2.110336780548096,50000.0,0.4102000296115875,2.8517088890075684,10000.0,6164.236007452011,6428.107389688492,6164.236007452011,262.2887086868286,0.3625681400299072,0.0
34000,0.6148478,2.397278,,,,,,,,,,,,,,
34500,0.55412954,2.4093158,,,,,,,,,,,,,,
35000,0.5836238,2.2137842,,,,,,,,,,,,,,
35500,0.6172061,2.5735261,,,,,,,,,,,,,,
36000,0.5554679,2.0593183,,,,,,,,,,,,,,
36450,,,0.6231265664100647,1.5569429397583008,0.5211600065231323,2.109849214553833,50000.0,0.4061000049114227,2.878661632537842,10000.0,6674.259563446045,6956.598942995071,6674.259563446045,280.6237015724182,0.3942446708679199,0.0
36500,0.5822371,2.2580385,,,,,,,,,,,,,,
37000,0.6000664,2.3967733,,,,,,,,,,,,,,
37500,0.5760065,2.4094367,,,,,,,,,,,,,,
38000,0.5474332,2.3536823,,,,,,,,,,,,,,
38500,0.5891013,2.4034214,,,,,,,,,,,,,,
39000,0.5994011,2.4583464,,,,,,,,,,,,,,
39254,,,0.5848612785339355,1.7456644773483276,0.5212000012397766,2.116684913635254,50000.0,0.4047000110149383,2.9121763706207275,10000.0,7184.125803232193,7485.014935970306,7184.125803232193,299.0368101596832,0.4279322624206543,0.0
39500,0.58255875,2.1212482,,,,,,,,,,,,,,
40000,0.60790807,2.4550602,,,,,,,,,,,,,,
40500,0.60273033,2.4129345,,,,,,,,,,,,,,
41000,0.56271446,2.1330452,,,,,,,,,,,,,,
41500,0.59366935,2.2814662,,,,,,,,,,,,,,
42000,0.5910301,2.3224683,,,,,,,,,,,,,,
42058,,,0.5817123651504517,1.7716667652130127,0.5311200022697449,2.07171630859375,50000.0,0.4121000170707702,2.8512117862701416,10000.0,7694.032695770264,8013.487437486649,7694.032695770264,317.4702606201172,0.4591078758239746,0.0
42500,0.5840719,2.1867638,,,,,,,,,,,,,,
43000,0.55075926,2.3706555,,,,,,,,,,,,,,
