global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
40000,0.33187327,1.9024118,,,,,,,,,,,,,,,,,
40451,,,0.6461368799209595,1.7737420797348022,31.586409143337253,0.6585162878036499,1.6680903434753418,27.95472627491304,3000.0,0.6679449081420898,1.5970640182495115,27.34817933096726,3003.0,16002.063148498535,26457.735300302505,16002.063148498535,10453.933075904846,0.5711174011230469,0.0
40500,0.333158,1.8576919,,,,,,,,,,,,,,,,,
41000,0.32933152,1.8706663,,,,,,,,,,,,,,,,,
41500,0.33748624,1.8455482,,,,,,,,,,,,,,,,,
42000,0.32678002,1.8573592,,,,,,,,,,,,,,,,,
42500,0.32709637,1.9000642,,,,,,,,,,,,,,,,,
42578,,,0.6419093608856201,1.7889466285705566,31.450693100668254,0.6579955816268921,1.6585248708724976,28.07055937179989,3000.0,0.6679217219352722,1.5884218215942385,27.306791955348064,3003.0,16842.15467786789,27736.314566135406,16842.15467786789,10892.33322238922,0.596534252166748,0.0
43000,0.3385811,1.8184407,,,,,,,,,,,,,,,,,
43500,0.3208869,1.8353692,,,,,,,,,,,,,,,,,
44000,0.33189094,1.8751376,,,,,,,,,,,,,,,,,
44500,0.3226108,1.8493485,,,,,,,,,,,,,,,,,
44706,,,0.6493119597434998,1.73316752910614,32.19224109122431,0.6602026224136353,1.6442763805389404,28.252124841591023,3000.0,0.6715589165687561,1.57472562789917,27.47007836747885,3003.0,17682.33544230461,29032.2545440197,17682.33544230461,11348.004050970078,0.6215384006500244,0.0
45000,0.33029443,1.8555365,,,,,,,,,,,,,,,,,
45500,0.34369564,1.9308422,,,,,,,,,,,,,,,,,
46000,0.34351483,1.8523711,,,,,,,,,,,,,,,,,
46500,0.33764625,1.951094,,,,,,,,,,,,,,,,,
46833,,,0.6459473967552185,1.7606253623962402,31.742556163953207,0.6623228192329407,1.635831356048584,28.549222616070168,3000.0,0.6732903718948364,1.5621764659881592,27.84722431998512,3003.0,18522.51437306404,30293.487340688705,18522.51437306404,11768.968646764755,0.647925853729248,0.0
47000,0.3385142,1.7743927,,,,,,,,,,,,,,,,,
