global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
10859,,,0.7420563016619001,0.2723348992211478,0.7199211743150323,0.2912632347025359,3554.0,0.7371459722319185,0.2927766622560911,3581.0,2619.365477085113,3131.7708616256714,2619.365477085113,509.7516219615936,2.255117893218994,0.0
11000,0.2608391,0.3237847,,,,,,,,,,,,,,
11208,,,0.7388195310320173,0.2732738426753452,0.7167940585212085,0.2918395824357238,3554.0,0.7343265945703016,0.293314337497382,3581.0,2699.5482063293457,3221.462215423584,2699.5482063293457,519.2210013866425,2.2816524505615234,0.0
11500,0.243249,0.30906546,,,,,,,,,,,,,,
11557,,,0.7356225422450474,0.2740088020052229,0.7152842198051491,0.2922601308055184,3554.0,0.7323202235976334,0.2936544367735095,3581.0,2779.727894306183,3311.1707923412323,2779.727894306183,528.7094836235046,2.309112787246704,0.0
11903,,,0.7432518686567035,0.2732959815434047,0.721768166150816,0.2916657850859067,3554.0,0.7387025135916993,0.2934253631907114,3581.0,2859.7862198352814,3400.7907049655914,2859.7862198352814,538.2323415279388,2.335256338119507,0.0
12000,0.15118548,0.35912442,,,,,,,,,,,,,,
12248,,,0.742206369127546,0.2715521880558559,0.7199891819736565,0.2905455478202378,3554.0,0.7371647889905054,0.2921560160176976,3581.0,2939.8438622951508,3490.3767132759094,2939.8438622951508,547.7202942371368,2.362680673599243,0.0
12500,0.4426855,0.27765918,,,,,,,,,,,,,,
12595,,,0.7381657872881208,0.2734982797077724,0.7155960246157499,0.2926323868682294,3554.0,0.7331563421748464,0.2941070616295204,3581.0,3019.9068117141724,3579.9874923229218,3019.9068117141724,557.2288568019867,2.389254093170166,0.0
12941,,,0.7394353321620396,0.2724743570600237,0.7166252758775323,0.291398322642621,3554.0,0.7343051870985758,0.2927791847925684,3581.0,3100.106676340103,3669.7314262390137,3100.106676340103,566.7321934700012,2.417063474655152,0.0
13000,0.4484455,0.27686122,,,,,,,,,,,,,,
13289,,,0.7421135902404785,0.2700448717389788,0.7200669442661438,0.2889585650631331,3554.0,0.737418337994799,0.2904652007229998,3581.0,3180.2036957740784,3759.366780042648,3180.2036957740784,576.2295532226562,2.445413827896118,0.0
13500,0.19174197,0.2654034,,,,,,,,,,,,,,
13637,,,0.7447013173784528,0.2715898411614554,0.7232040894722496,0.2902523592475028,3554.0,0.7402578277715722,0.2917470924017383,3581.0,3260.353665351868,3849.03554558754,3260.353665351868,585.7078363895416,2.473301410675049,0.0
13986,,,0.7415592329842704,0.2711709397179739,0.7193854250932048,0.2897308298088421,3554.0,0.7370094825555012,0.2911457401585625,3581.0,3340.4329130649567,3938.666407585144,3340.4329130649567,595.220591545105,2.499218463897705,0.0
14000,0.30270487,0.27024204,,,,,,,,,,,,,,
14335,,,0.7417327335902623,0.2697363921574184,0.7194407242499649,0.2886600870058385,3554.0,0.7369641450755725,0.2901063187766162,3581.0,3420.504540681839,4028.285037517548,3420.504540681839,604.7286369800568,2.525296449661255,0.0
14500,0.37783015,0.3243746,,,,,,,,,,,,,,
14683,,,0.7407396180289132,0.270984547478812,0.7195190360992896,0.2896697603052898,3554.0,0.7369301249214605,0.2909934675849972,3581.0,3500.639303445816,4117.959508895874,3500.639303445816,614.2288837432861,2.552064180374145,0.0
15000,0.29489318,0.21643615,,,,,,,,,,,,,,
15030,,,0.742847033909389,0.2695968661989484,0.7203764134601857,0.2884004214001829,3554.0,0.737829238733943,0.2898450998978986,3581.0,3580.7770586013794,4207.645166397095,3580.7770586013794,623.7367210388184,2.579273700714112,0.0
15376,,,0.747931821005685,0.2699309417179653,0.7258183313476013,0.289112475324898,3554.0,0.7428558358131457,0.2906654014896327,3581.0,3660.887625455856,4297.274363040924,3660.887625455856,633.2167510986328,2.6054024696350098,0.0
15500,0.35562068,0.2921648,,,,,,,,,,,,,,
15723,,,0.7433250291006905,0.2696938514709472,0.7211906506093486,0.2886568927067213,3554.0,0.7384199895062482,0.2901188973706716,3581.0,3740.8534100055695,4386.781466722488,3740.8534100055695,642.7196974754333,2.6313681602478027,0.0
16000,0.13115638,0.27967027,,,,,,,,,,,,,,
16070,,,0.7460407529558454,0.2695198229381016,0.7241391604310284,0.2882168007218978,3554.0,0.7412002337641371,0.2898066482607861,3581.0,3820.871974468231,4476.354383468628,3820.871974468231,652.2323577404022,2.6601812839508057,0.0
16417,,,0.7447733879089355,0.2687294142586844,0.722412521542628,0.2880328193969383,3554.0,0.73958744665858,0.2895027848802708,3581.0,3901.0170328617096,4566.046424865723,3901.0170328617096,661.7397603988647,2.687044382095337,0.0
16500,0.19105563,0.29041752,,,,,,,,,,,,,,
16762,,,0.7445853097098214,0.2694651058741978,0.7221332092800365,0.2886837866444499,3554.0,0.739380189607477,0.2901429637321977,3581.0,3981.086021184921,4655.648805618286,3981.086021184921,671.2305312156677,2.7170441150665283,0.0
17000,0.36185616,0.24087538,,,,,,,,,,,,,,
17109,,,0.7467180660792759,0.2686650923320225,0.7247581675137169,0.2876426683897105,3554.0,0.741803529042167,0.2890904524312342,3581.0,4061.249046325684,4745.350662946701,4061.249046325684,680.7296643257141,2.744271755218506,0.0
17454,,,0.7450888497488839,0.2682851723262242,0.7221887145206106,0.2877593976966974,3554.0,0.739510543384355,0.2892102388255724,3581.0,4141.27574634552,4834.908457279205,4141.27574634552,690.2204346656799,2.772162914276123,0.0
17500,0.14959058,0.27245203,,,,,,,,,,,,,,
17803,,,0.7451889174325126,0.2683960369655064,0.7231753751274972,0.2873575857803267,3554.0,0.7403980671643745,0.2887802486211952,3581.0,4221.29212474823,4924.474160432816,4221.29212474823,699.7292594909668,2.7999391555786133,0.0
18000,0.19968268,0.36399266,,,,,,,,,,,,,,
18151,,,0.7453629629952567,0.2681088958467756,0.7234096237294246,0.2869881118491049,3554.0,0.7406240046207414,0.2884526938507923,3581.0,4301.460719347,5014.1901643276215,4301.460719347,709.2365500926971,2.8270652294158936,0.0
18496,,,0.745584215436663,0.2679264715739659,0.722627673044457,0.2874940132652029,3554.0,0.7400596382164549,0.2889503493917551,3581.0,4381.498254060745,5103.774972915649,4381.498254060745,718.7427823543549,2.855443954467773,0.0
18500,0.19061181,0.33773464,,,,,,,,,,,,,,
18843,,,0.7438032967703683,0.2677546228681292,0.7210589630521947,0.2870233693549521,3554.0,0.7385421620837406,0.2884272639560353,3581.0,4461.652874946594,5193.472763538361,4461.652874946594,728.2466440200806,2.8820641040802,0.0
19000,0.06675463,0.30955666,,,,,,,,,,,,,,
19192,,,0.747203895023891,0.2683227573122297,0.724781729763119,0.2875117879941615,3554.0,0.7419736979893884,0.2889039210852415,3581.0,4541.663246870041,5283.03644657135,4541.663246870041,737.7594139575958,2.9098060131073,0.0
19500,0.14861058,0.32102436,,,,,,,,,,,,,,
19536,,,0.7465383665902274,0.2681026969637189,0.7238057168199564,0.2874418397129554,3554.0,0.7410419275560248,0.2889572693229021,3581.0,4621.708450317383,5372.633606910706,4621.708450317383,747.2710554599762,2.9375040531158447,0.0
19884,,,0.745887007032122,0.2678050994873047,0.7230647081193725,0.2873071124195449,3554.0,0.7402827804296984,0.2887562504363306,3581.0,4701.826032161713,5462.302907943726,4701.826032161713,756.7811262607574,2.96618127822876,0.0
20000,0.17238882,0.2010084,,,,,,,,,,,,,,
20232,,,0.7473031452723912,0.2670414618083409,0.7247440164251547,0.2863252432613341,3554.0,0.7420037638971307,0.2877166927010611,3581.0,4782.021963596344,5552.047887325287,4782.021963596344,766.2903883457184,2.9932191371917725,0.0
20500,0.13437466,0.18956724,,,,,,,,,,,,,,
20577,,,0.7482810701642718,0.2672593423298427,0.7258854459763646,0.2865502696125844,3554.0,0.7430349359030298,0.2879019286904845,3581.0,4862.149755239487,5641.712563276291,4862.149755239487,775.7866470813751,3.021075963973999,0.0
20923,,,0.7481714657374791,0.2666083403996059,0.7254102167012522,0.2862917031206035,3554.0,0.7425389506902751,0.2877141019879223,3581.0,4942.316371917725,5731.422936916351,4942.316371917725,785.2900688648224,3.04864501953125,0.0
21000,0.28583053,0.33902034,,,,,,,,,,,,,,
